state_fips,year,unemployment_rate,state
36,2017,4.641666666666667,New York
36,2018,4.083333333333333,New York
36,2019,3.8833333333333333,New York
36,2020,9.866666666666667,New York
36,2021,7.1000000000000005,New York
36,2022,4.316666666666666,New York
36,2023,4.058333333333334,New York
36,2024,4.308333333333334,New York
36,2025,4.263636363636364,New York
37,1976,6.258333333333333,North Carolina
37,1977,5.8999999999999995,North Carolina
37,1978,4.575,North Carolina
37,1979,4.841666666666667,North Carolina
37,1980,6.341666666666666,North Carolina
37,1981,6.45,North Carolina
37,1982,9.299999999999999,North Carolina
37,1983,9.033333333333333,North Carolina
37,1984,6.616666666666667,North Carolina
37,1985,5.658333333333334,North Carolina
37,1986,5.325,North Carolina
37,1987,4.55,North Carolina
37,1988,3.6916666666666664,North Carolina
37,1989,3.5749999999999997,North Carolina
37,1990,4.116666666666666,North Carolina
37,1991,5.925000000000001,North Carolina
37,1992,6.258333333333333,North Carolina
37,1993,5.116666666666666,North Carolina
37,1994,4.441666666666666,North Carolina
37,1995,4.375,North Carolina
37,1996,4.358333333333333,North Carolina
37,1997,3.841666666666667,North Carolina
37,1998,3.5416666666666665,North Carolina
37,1999,3.283333333333333,North Carolina
37,2000,3.75,North Carolina
37,2001,5.4750000000000005,North Carolina
37,2002,6.533333333333334,North Carolina
37,2003,6.258333333333333,North Carolina
37,2004,5.4750000000000005,North Carolina
37,2005,5.2,North Carolina
37,2006,4.716666666666667,North Carolina
37,2007,4.7250000000000005,North Carolina
37,2008,5.883333333333333,North Carolina
37,2009,10.825000000000001,North Carolina
37,2010,10.833333333333334,North Carolina
37,2011,10.383333333333333,North Carolina
37,2012,9.608333333333333,North Carolina
37,2013,7.783333333333334,North Carolina
37,2014,6.116666666666667,North Carolina
37,2015,5.675,North Carolina
37,2016,5.083333333333333,North Carolina
37,2017,4.533333333333333,North Carolina
37,2018,4.008333333333334,North Carolina
37,2019,3.8499999999999996,North Carolina
37,2020,7.3,North Carolina
37,2021,4.891666666666667,North Carolina
37,2022,3.683333333333333,North Carolina
37,2023,3.4916666666666667,North Carolina
37,2024,3.625,North Carolina
37,2025,3.772727272727273,North Carolina
38,1976,3.8000000000000003,North Dakota
38,1977,4.441666666666666,North Dakota
38,1978,4.208333333333333,North Dakota
38,1979,4.1499999999999995,North Dakota
38,1980,4.875,North Dakota
38,1981,4.891666666666667,North Dakota
38,1982,5.541666666666667,North Dakota
38,1983,5.8,North Dakota
38,1984,5.308333333333334,North Dakota
38,1985,5.516666666666667,North Dakota
38,1986,5.583333333333333,North Dakota
38,1987,5.008333333333334,North Dakota
38,1988,4.658333333333333,North Dakota
38,1989,4.3500000000000005,North Dakota
38,1990,4.141666666666667,North Dakota
38,1991,4.341666666666667,North Dakota
38,1992,4.541666666666667,North Dakota
38,1993,4.25,North Dakota
38,1994,3.716666666666667,North Dakota
38,1995,3.3333333333333335,North Dakota
38,1996,3.1666666666666665,North Dakota
38,1997,2.9250000000000003,North Dakota
38,1998,2.983333333333333,North Dakota
38,1999,3.125,North Dakota
38,2000,2.9250000000000003,North Dakota
38,2001,2.8249999999999997,North Dakota
38,2002,3.3833333333333333,North Dakota
38,2003,3.4583333333333335,North Dakota
38,2004,3.391666666666667,North Dakota
38,2005,3.3333333333333335,North Dakota
38,2006,3.1333333333333333,North Dakota
38,2007,3.0416666666666665,North Dakota
38,2008,3.0583333333333336,North Dakota
38,2009,3.9166666666666665,North Dakota
38,2010,3.658333333333333,North Dakota
38,2011,3.3249999999999997,North Dakota
38,2012,2.9333333333333336,North Dakota
38,2013,2.8833333333333333,North Dakota
38,2014,2.6666666666666665,North Dakota
38,2015,2.775,North Dakota
38,2016,3.0500000000000003,North Dakota
38,2017,2.6083333333333334,North Dakota
38,2018,2.4,North Dakota
38,2019,2.1750000000000003,North Dakota
38,2020,4.983333333333333,North Dakota
38,2021,3.108333333333333,North Dakota
38,2022,2.091666666666667,North Dakota
38,2023,2.025,North Dakota
38,2024,2.441666666666667,North Dakota
38,2025,2.618181818181818,North Dakota
39,1976,7.75,Ohio
39,1977,6.4750000000000005,Ohio
39,1978,5.508333333333333,Ohio
39,1979,5.875,Ohio
39,1980,8.433333333333334,Ohio
39,1981,9.491666666666667,Ohio
39,1982,12.733333333333334,Ohio
39,1983,12.275,Ohio
39,1984,9.416666666666666,Ohio
39,1985,8.933333333333334,Ohio
39,1986,8.299999999999999,Ohio
39,1987,7.108333333333333,Ohio
39,1988,6.066666666666666,Ohio
39,1989,5.55,Ohio
39,1990,5.733333333333333,Ohio
39,1991,6.566666666666666,Ohio
39,1992,7.3999999999999995,Ohio
39,1993,6.666666666666667,Ohio
39,1994,5.6499999999999995,Ohio
39,1995,4.866666666666666,Ohio
39,1996,5.008333333333334,Ohio
39,1997,4.633333333333334,Ohio
39,1998,4.333333333333333,Ohio
39,1999,4.3,Ohio
39,2000,4.066666666666666,Ohio
39,2001,4.416666666666667,Ohio
39,2002,5.816666666666666,Ohio
39,2003,6.241666666666667,Ohio
39,2004,6.241666666666667,Ohio
39,2005,5.925,Ohio
39,2006,5.441666666666666,Ohio
39,2007,5.608333333333333,Ohio
39,2008,6.566666666666666,Ohio
39,2009,10.241666666666667,Ohio
39,2010,10.025,Ohio
39,2011,8.741666666666665,Ohio
39,2012,7.383333333333333,Ohio
39,2013,7.375,Ohio
39,2014,5.816666666666666,Ohio
39,2015,4.966666666666667,Ohio
39,2016,5.041666666666667,Ohio
39,2017,4.941666666666666,Ohio
39,2018,4.466666666666667,Ohio
39,2019,4.116666666666666,Ohio
39,2020,8.233333333333333,Ohio
39,2021,5.258333333333334,Ohio
39,2022,4.008333333333334,Ohio
39,2023,3.65,Ohio
39,2024,4.283333333333333,Ohio
39,2025,4.818181818181818,Ohio
40,1976,5.591666666666666,Oklahoma
40,1977,4.766666666666667,Oklahoma
40,1978,3.35,Oklahoma
40,1979,3.1,Oklahoma
40,1980,4.133333333333334,Oklahoma
40,1981,3.5833333333333335,Oklahoma
40,1982,6.1000000000000005,Oklahoma
40,1983,8.125,Oklahoma
40,1984,6.766666666666667,Oklahoma
40,1985,7.108333333333333,Oklahoma
40,1986,8.316666666666666,Oklahoma
40,1987,7.1499999999999995,Oklahoma
40,1988,6.358333333333333,Oklahoma
40,1989,5.75,Oklahoma
40,1990,5.425,Oklahoma
40,1991,6.008333333333333,Oklahoma
40,1992,5.916666666666667,Oklahoma
40,1993,5.641666666666667,Oklahoma
40,1994,5.325,Oklahoma
40,1995,4.458333333333333,Oklahoma
40,1996,4.016666666666667,Oklahoma
40,1997,3.966666666666667,Oklahoma
40,1998,4.083333333333333,Oklahoma
40,1999,3.483333333333333,Oklahoma
40,2000,2.9916666666666667,Oklahoma
40,2001,3.641666666666667,Oklahoma
40,2002,4.616666666666666,Oklahoma
40,2003,5.383333333333333,Oklahoma
40,2004,4.716666666666667,Oklahoma
40,2005,4.3500000000000005,Oklahoma
40,2006,3.908333333333333,Oklahoma
40,2007,3.975,Oklahoma
40,2008,3.5833333333333335,Oklahoma
40,2009,6.508333333333333,Oklahoma
40,2010,6.4750000000000005,Oklahoma
40,2011,5.566666666666666,Oklahoma
40,2012,5.083333333333333,Oklahoma
40,2013,5.116666666666666,Oklahoma
40,2014,4.35,Oklahoma
40,2015,4.291666666666667,Oklahoma
40,2016,4.633333333333334,Oklahoma
40,2017,4.033333333333333,Oklahoma
40,2018,3.266666666666667,Oklahoma
40,2019,3.1333333333333333,Oklahoma
40,2020,6.3,Oklahoma
40,2021,4.0,Oklahoma
40,2022,3.0500000000000003,Oklahoma
40,2023,3.1750000000000003,Oklahoma
40,2024,3.3083333333333336,Oklahoma
40,2025,3.3454545454545452,Oklahoma
41,1976,9.333333333333334,Oregon
41,1977,7.45,Oregon
41,1978,6.133333333333333,Oregon
41,1979,6.783333333333334,Oregon
41,1980,8.35,Oregon
41,1981,9.741666666666667,Oregon
41,1982,11.358333333333334,Oregon
41,1983,10.841666666666667,Oregon
41,1984,9.291666666666666,Oregon
41,1985,8.633333333333333,Oregon
41,1986,7.9750000000000005,Oregon
41,1987,6.1499999999999995,Oregon
41,1988,5.741666666666667,Oregon
41,1989,5.375,Oregon
41,1990,5.408333333333334,Oregon
41,1991,6.166666666666667,Oregon
41,1992,7.266666666666667,Oregon
41,1993,7.0,Oregon
41,1994,5.308333333333334,Oregon
41,1995,4.75,Oregon
41,1996,5.575,Oregon
41,1997,5.558333333333334,Oregon
41,1998,5.625,Oregon
41,1999,5.4750000000000005,Oregon
41,2000,5.191666666666666,Oregon
41,2001,6.366666666666667,Oregon
41,2002,7.458333333333333,Oregon
41,2003,7.991666666666667,Oregon
41,2004,7.3500000000000005,Oregon
41,2005,6.1499999999999995,Oregon
41,2006,5.391666666666667,Oregon
41,2007,5.191666666666666,Oregon
41,2008,6.266666666666667,Oregon
41,2009,10.65,Oregon
41,2010,10.591666666666667,Oregon
41,2011,9.441666666666666,Oregon
41,2012,8.691666666666666,Oregon
41,2013,7.758333333333333,Oregon
41,2014,6.675,Oregon
41,2015,5.4750000000000005,Oregon
41,2016,4.766666666666667,Oregon
41,2017,4.05,Oregon
41,2018,4.0249999999999995,Oregon
41,2019,3.7083333333333335,Oregon
41,2020,7.566666666666666,Oregon
41,2021,5.183333333333334,Oregon
41,2022,3.9416666666666664,Oregon
41,2023,3.7583333333333333,Oregon
41,2024,4.175,Oregon
41,2025,5.054545454545455,Oregon
42,1976,8.0,Pennsylvania
42,1977,7.733333333333333,Pennsylvania
42,1978,7.016666666666667,Pennsylvania
42,1979,6.991666666666667,Pennsylvania
42,1980,8.183333333333334,Pennsylvania
42,1981,8.35,Pennsylvania
42,1982,10.85,Pennsylvania
42,1983,11.016666666666666,Pennsylvania
42,1984,8.85,Pennsylvania
42,1985,7.991666666666667,Pennsylvania
42,1986,6.983333333333333,Pennsylvania
42,1987,5.766666666666667,Pennsylvania
42,1988,5.166666666666667,Pennsylvania
42,1989,4.925,Pennsylvania
42,1990,5.5,Pennsylvania
42,1991,6.916666666666667,Pennsylvania
42,1992,7.3999999999999995,Pennsylvania
42,1993,6.841666666666666,Pennsylvania
42,1994,6.308333333333334,Pennsylvania
42,1995,5.8999999999999995,Pennsylvania
42,1996,5.541666666666667,Pennsylvania
42,1997,5.133333333333334,Pennsylvania
42,1998,4.691666666666666,Pennsylvania
42,1999,4.483333333333333,Pennsylvania
42,2000,4.216666666666667,Pennsylvania
42,2001,4.825,Pennsylvania
42,2002,5.533333333333334,Pennsylvania
42,2003,5.675,Pennsylvania
42,2004,5.366666666666667,Pennsylvania
42,2005,5.0,Pennsylvania
42,2006,4.691666666666666,Pennsylvania
42,2007,4.583333333333333,Pennsylvania
42,2008,5.366666666666667,Pennsylvania
42,2009,8.016666666666667,Pennsylvania
42,2010,8.158333333333333,Pennsylvania
42,2011,7.691666666666666,Pennsylvania
42,2012,7.566666666666666,Pennsylvania
42,2013,7.066666666666666,Pennsylvania
42,2014,5.966666666666666,Pennsylvania
42,2015,5.441666666666666,Pennsylvania
42,2016,5.325,Pennsylvania
42,2017,4.966666666666667,Pennsylvania
42,2018,4.408333333333333,Pennsylvania
42,2019,4.308333333333334,Pennsylvania
42,2020,8.85,Pennsylvania
42,2021,5.875,Pennsylvania
42,2022,4.1499999999999995,Pennsylvania
